Reaction #,Plate,Rxn_Plate_Row,Rxn_Plate_Col,Prod_Smiles,Rxn_Plate,Product_theoretical_umol,Target Mass,ArX_ID,ArX_Smiles,ArX_umol,ArX_equiv,ArX_conc_M,ArX_nL,Acid_ID,Acid_Smiles,Acid_umol,Acid_equiv,Acid_conc_M,Acid_nL,Catalyst_ID,Catalyst_Smiles,Catalyst_umol,Catalyst_equiv,Catalyst_conc_M,Catalyst_nL,Additive_ID,Additive_Smiles,Additive_umol,Additive_equiv,Additive_conc_M,Additive_nL,Solvent_ID,Solvent_nL,Solvent_Smiles,Quench_Solvent1_ID,Quench_Solvent1_Smiles,Quench_Solvent1_uL,Quench_Additive1_ID,Quench_Additive1_Smiles,Quench_Additive1_conc_M,Solution_Base_ID,Solution_Base_Smiles,Solution_Base_umol,Solution_Base_equiv_rel_to_solute,Solution_Base_conc,Solution_Base_solute,Solution_Photocatalyst_ID,Solution_Photocatalyst_Smiles,Solution_Photocatalyst_umol,Solution_Photocatalyst_equiv_rel_to_solute,Solution_Photocatalyst_conc,Solution_Photocatalyst_solute,Solution_Ligand_ID,Solution_Ligand_Smiles,Solution_Ligand_umol,Solution_Ligand_equiv_rel_to_solute,Solution_Ligand_conc,Solution_Ligand_solute,CAD Yield,UV210_Prod AreaAbs,UV254_Prod AreaAbs
2025,3,5,9,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C(Cc3c[nH]c4c3cccc4)NC(=O)OCc5ccccc5,20hr_25C,0.1,615.25,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00065700,c1ccc(cc1)COC(=O)N[C@@H](Cc2c[nH]c3c2cccc3)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,2.9,30266.3,9361.6
2026,3,5,10,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C(Cc3cn(cn3)Cc4ccccc4)NC(=O)OC(C)(C)C,20hr_25C,0.1,622.29,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00066093,CC(C)(C)OC(=O)N[C@@H](Cc1cn(cn1)Cc2ccccc2)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
2027,3,5,11,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Cc3cccnc3,20hr_25C,0.1,414.17,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00066302,c1cc(cnc1)CC(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,35.2,51399.3,18739.8
2028,3,5,12,C[C@H](CCc1cc(sc1)[C@@]2(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N2)C)C)[C@H]3CC[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4C(=O)C[C@H]6[C@@]5(CCC(=O)C6)C)C,20hr_25C,0.1,679.37,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00066410,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.4,9896.8,4516.8
2029,3,5,13,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)CSCCS(=O)(=O)c3ccccc3,20hr_25C,0.1,537.14,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00067910,c1ccc(cc1)S(=O)(=O)CCSCC(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,14.1,68714.8,25336.8
2030,3,5,14,C[C@@]1(N/C(=N/C(=O)OC(C)(C)C)/N(C(=O)C1)C)c2scc(c2)C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5,20hr_25C,0.1,457.24,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00074720,C1[C@@H]2C[C@]3(C[C@@H](C2)C[C@@H]1C3)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,1.2,19045.7,11391.7
2031,3,5,15,C[C@@]1(N/C(=N/C(=O)OC(C)(C)C)/N(C(=O)C1)C)c2scc(c2)C[C@@]34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5,20hr_25C,0.1,471.26,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00074728,C1[C@@H]2C[C@]3(C[C@@H](C2)C[C@@H]1C3)CC(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,2.7,22678.9,9930.6
2032,3,5,16,CC1CCCC(C1)c2cc(sc2)[C@@]3(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N3)C)C,20hr_25C,0.1,419.22,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00074908,CC1CCCC(C1)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,74.7,91615.0,29097.0
2033,3,5,17,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C3CCCC(C3)OC,20hr_25C,0.1,435.22,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00074991,COC1CCCC(C1)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,17.8,51065.3,26000.5
2034,3,5,18,Cc1c(c2ccccc2[nH]1)Cc3cc(sc3)[C@@]4(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N4)C)C,20hr_25C,0.1,466.20,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00075006,Cc1c(c2ccccc2[nH]1)CC(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
2035,3,5,19,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C3CCOC3,20hr_25C,0.1,393.17,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00075173,C1COCC1C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,41.6,89044.4,26831.7
2036,3,5,20,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)CCCCCCCCCCNC(=O)OC(C)(C)C,20hr_25C,0.1,578.35,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00076902,CC(C)(C)OC(=O)NCCCCCCCCCCC(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,5.1,25920.8,11602.7
2037,3,5,21,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C(CSC)NC(=O)OC(C)(C)C,20hr_25C,0.1,512.21,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00076923,CC(C)(C)OC(=O)N[C@@H](CSC)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,4875.8,1134.2
2038,3,5,22,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)CC[C@@H](C(=O)OC)NC(=O)OC(C)(C)C,20hr_25C,0.1,538.25,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00076931,CC(C)(C)OC(=O)N[C@@H](CCC(=O)O)C(=O)OC,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,7.7,39127.1,15860.3
2039,3,5,23,CC(C)[C@@H](C(=O)N1CCCC1c2cc(sc2)[C@@]3(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N3)C)C)NC(=O)OC(C)(C)C,20hr_25C,0.1,591.31,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00076997,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)O)NC(=O)OC(C)(C)C,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,6.6,38029.4,16095.7
2040,3,5,24,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C3CCN(CC3)C(=O)OC(C)(C)C,20hr_25C,0.1,506.26,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00076999,CC(C)(C)OC(=O)N1CCC(CC1)C(=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,16.2,58561.2,28089.3
2041,3,6,1,CCC(c1cc(sc1)[C@@]2(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N2)C)C)NC(=O)OCc3ccccc3,20hr_25C,0.1,514.22,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00077006,CC[C@@H](C(=O)O)NC(=O)OCc1ccccc1,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,2.0,21532.4,7364.8
2042,3,6,2,Cc1ccc(cc1)S(=O)(=O)NC(=N)NCCCC(c2cc(sc2)[C@@]3(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N3)C)C)NC(=O)OCc4ccccc4,20hr_25C,0.1,739.28,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00077010,Cc1ccc(cc1)S(=O)(=O)NC(=N)NCCC[C@@H](C(=O)O)NC(=O)OCc2ccccc2,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,4.4,60675.7,16247.6
2043,3,6,3,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)C3[C@@H]4[C@]5([C@H](C=C[C@]4([C@H]6[C@@]37CC(=C)[C@@](C7)(CC6)O)OC5=O)O)C,20hr_25C,0.1,623.27,MFCD31807316,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,0.1,1,0.1,0,MFCD00079329,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,0.15,1.5,0.2,750,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,0.1,100,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.667,150,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9.0,Acetic Acid,CC(=O)O,0.1,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.2,Neat,Catalyst,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,1.5,Neat,Catalyst,0.0,0.0,0.0
